"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"0WbMK4wrZ1wFSty9F7FCgu","Good Luck, Babe!","Chappell Roan","37","2","13","IS","2024-11-11","94","False","218423","Good Luck, Babe!","2024-04-05","0.7","0.582","11","-5.96","0","0.0356","0.0502","0.0","0.0881","0.785","116.712","4"
"2HRqTpkrJO5ggZyyK6NPWz","Espresso","Sabrina Carpenter","38","4","0","IS","2024-11-11","88","True","175459","Short n' Sweet","2024-08-23","0.699","0.776","0","-5.282","1","0.0293","0.131","5.36e-06","0.205","0.708","103.963","4"
"3xkHsmpQCBMytMJNiDf3Ii","Beautiful Things","Benson Boone","39","-5","7","IS","2024-11-11","88","False","180304","Fireworks & Rollerblades","2024-04-05","0.472","0.471","10","-5.692","1","0.0603","0.151","0.0","0.14","0.219","105.029","3"
"2q2cdTPrbgWSxLFFXjjaoO","Bí bí og blaka","Hafdís Huld","40","10","-9","IS","2024-11-11","40","False","123576","Vögguvísur","2012-06-04","0.602","0.0242","0","-16.589","1","0.0426","0.952","0.0","0.105","0.29","96.834","4"
"06qMRF18gwbOYYbnP2du6i","Last Christmas - Single Version","Wham!","41","9","9","IS","2024-11-11","66","False","265960","The Singles: Echoes from the Edge of Heaven","2023-07-07","0.733","0.598","2","-8.228","1","0.0278","0.212","3.71e-06","0.156","0.935","107.732","4"
"51J0zLsmKb265vmylOJGMr","Sofðu","Hafdís Huld","42","8","-7","IS","2024-11-11","40","False","193282","Vögguvísur","2012-06-04","0.684","0.117","2","-12.232","0","0.0349","0.935","0.0","0.0762","0.671","125.928","3"
"1sgn8wmK2kuJrF9ppsnH2F","Frost er úti fuglinn minn","Hafdís Huld","43","7","-9","IS","2024-11-11","40","False","125852","Vögguvísur","2012-06-04","0.504","0.118","9","-13.917","1","0.0392","0.937","0.0","0.0619","0.6","113.507","3"
"5TBNZCGMR1NJtJrrg606m0","Nóttin læðist inn","Hafdís Huld","44","6","-7","IS","2024-11-11","41","False","182090","Vögguvísur","2012-06-04","0.716","0.124","0","-12.602","1","0.0394","0.926","0.0","0.103","0.496","120.015","4"
"1v1cO9F7VeiPBHW7b2dnPu","Takk fyrir allt","BRÍET","45","-32","5","IS","2024-11-11","26","False","217391","Takk fyrir allt","2024-11-08","0.702","0.606","6","-8.469","0","0.0312","0.172","0.000155","0.0424","0.483","137.983","4"
"6Mom66l7hvEsax3kRWQ2yu","Leika Með Mig","Luigi, Ingi Bauer","46","-16","-34","IS","2024-11-11","35","False","169925","Alltaf Sami Lui","2024-11-01","0.748","0.835","6","-6.631","1","0.174","0.0375","0.0","0.118","0.535","134.088","4"
"2tHwzyyOLoWSFqYNjeVMzj","Please Please Please","Sabrina Carpenter","47","-7","3","IS","2024-11-11","87","True","186365","Short n' Sweet","2024-08-23","0.675","0.586","9","-6.086","1","0.0531","0.257","0.0","0.104","0.621","107.015","4"
"6srY1H4DrPVgvSD1asK0Og","Skína","PATR!K, Luigi","48","2","-4","IS","2024-11-11","34","False","177920","PBT 2.0","2024-05-24","0.692","0.667","6","-6.744","0","0.0377","0.0158","0.0","0.0676","0.854","123.032","4"
"7stOLFwEqgpv7LiTiVcAmm","MONNÍ","Aron Can","49","-18","-24","IS","2024-11-11","39","False","181293","ÞEGAR ÉG SEGI MONNÍ","2024-09-19","0.819","0.666","9","-6.301","1","0.046","0.0182","2.35e-05","0.276","0.724","151.931","4"
"6EkzhwpDmEg0NTf56GpiXg","Tek Þetta Allt (Deep Mix)","Izleifur","50","-33","0","IS","2024-11-11","23","True","144560","ÉG Á MÓTI MÉR","2024-11-08","0.797","0.808","0","-8.353","1","0.0491","0.00187","0.00113","0.0829","0.651","129.95","4"
"0eCajpR75pDW0r64U6hP2x","Jo Tum Mere Ho","Anuv Jain","1","0","0","IN","2024-11-11","84","False","251813","Jo Tum Mere Ho","2024-08-02","0.46","0.302","1","-12.934","0","0.0398","0.661","0.0","0.293","0.176","123.871","5"
"1hlbywc8Jhl1FFqJxAMabE","Ishq","Faheem Abdullah, Rauhan Malik, Amir Ameer","2","1","1","IN","2024-11-11","73","False","224842","Lost;Found","2024-05-25","0.39","0.558","4","-8.92","0","0.0282","0.499","0.0284","0.173","0.292","94.788","4"
"4vHRQnzGcKEtqsLH70tAms","Raanjhan (From ""Do Patti"")","Sachet-Parampara, Parampara Tandon, Kausar Munir","3","-1","2","IN","2024-11-11","74","False","240066","Raanjhan (From ""Do Patti"")","2024-10-04","0.444","0.49","6","-7.328","1","0.0295","0.809","2.96e-05","0.107","0.2","92.107","4"
"7EFfeGN5U0zm9C6KpOeNBH","Aaj Ki Raat (From ""Stree 2"")","Sachin-Jigar, Amitabh Bhattacharya, Madhubanti Bagchi, Divya Kumar","4","0","46","IN","2024-11-11","65","False","228620","Aaj Ki Raat (From ""Stree 2"")","2024-07-24","0.716","0.866","2","-5.306","0","0.0581","0.299","1.26e-05","0.144","0.653","116.025","4"
"78BWCd70D1X6LMkDZm1UoF","Millionaire","Yo Yo Honey Singh","5","0","2","IN","2024-11-11","79","True","199114","GLORY","2024-08-26","0.749","0.828","7","-5.609","0","0.142","0.472","6.24e-05","0.231","0.398","95.981","4"
"1bxzr3JK05fMTcweGAZUHp","Chuttamalle (From ""Devara Part 1"")","Shilpa Rao, Anirudh Ravichander, Ramajogayya Sastry","6","0","-2","IN","2024-11-11","79","False","222063","Chuttamalle (From ""Devara Part 1"")","2024-08-05","0.677","0.623","4","-7.404","1","0.0797","0.136","5.24e-06","0.161","0.616","145.56","3"
"0TL0LFcwIBF5eX7arDIKxY","Husn","Anuv Jain","7","0","2","IN","2024-11-11","78","False","217894","Husn","2023-12-01","0.527","0.376","5","-9.974","1","0.0298","0.682","0.0","0.142","0.24","151.928","4"
"5zCnGtCl5Ac5zlFHXaZmhy","Sajni (From ""Laapataa Ladies"")","Ram Sampath, Arijit Singh, Prashant Pandey","8","0","2","IN","2024-11-11","79","False","170044","Sajni (From ""Laapataa Ladies"")","2024-02-12","0.428","0.413","0","-7.783","1","0.0281","0.827","9.35e-06","0.108","0.355","79.646","4"
"0hs52k0bAXIBQ2SzGx5mzI","Hey Minnale (From ""Amaran"")","Haricharan, Shweta Mohan, G. V. Prakash, Karthik Netha","9","0","41","IN","2024-11-11","60","False","229811","Hey Minnale (From ""Amaran"")","2024-10-04","0.683","0.609","0","-8.657","0","0.0383","0.263","0.0","0.375","0.423","106.024","4"
"2TnmSSPkcPdHYYw2Lu84C1","Aayi Nai (From ""Stree 2"")","Amitabh Bhattacharya, Sachin-Jigar, Pawan Singh, Simran Choudhary","10","1","40","IN","2024-11-11","63","False","178780","Aayi Nai (From ""Stree 2"")","2024-08-01","0.862","0.645","1","-5.42","0","0.0418","0.589","0.000535","0.077","0.862","122.998","4"
"1dFrZr9eMUsFqeag04ClqD","Russian Bandana","Dhanda Nyoliwala","11","-1","10","IN","2024-11-11","72","False","197142","Russian Bandana","2024-09-12","0.775","0.615","1","-5.682","0","0.368","0.304","0.0","0.0595","0.918","84.07","4"
"3CA9CjRf7IU2Ukz3GuYInP","Manasilaayo","Anirudh Ravichander, Malaysia Vasudevan, Deepthi Suresh, Yugendran Vasudevan","12","3","-4","IN","2024-11-11","64","False","235629","Vettaiyan (Original Motion Picture Soundtrack)","2024-10-14","0.701","0.928","1","-3.029","1","0.286","0.018","0.00293","0.074","0.451","150.889","4"
"2Fv2injs4qAm8mJBGaxVKU","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon","13","-1","0","IN","2024-11-11","77","False","284779","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","2019-05-31","0.427","0.396","11","-7.556","1","0.0366","0.736","0.0","0.11","0.306","70.368","4"
"4XxfOvudrnBRdlgzEaq1sd","Born to Shine","Diljit Dosanjh","14","0","3","IN","2024-11-11","76","False","213333","G.O.A.T.","2020-07-29","0.762","0.826","6","-4.339","0","0.0778","0.356","0.0","0.324","0.667","89.985","4"
"1hA697u7e1jX2XM8sWA6Uy","Apna Bana Le","Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya","15","-2","1","IN","2024-11-11","72","False","261702","Bhediya (Original Motion Picture Soundtrack)","2022-12-06","0.586","0.562","9","-7.399","1","0.0267","0.803","5.52e-06","0.063","0.436","93.982","4"
"0YQJoDL6f46J0n1rOVkpxJ","Softly","Karan Aujla, Ikky","16","0","-2","IN","2024-11-11","77","False","155161","Making Memories","2023-08-18","0.735","0.564","8","-7.786","1","0.204","0.191","0.0","0.0791","0.902","92.986","4"
"7r6iwgXcR85d9rfqsuf2Af","Bhool Bhulaiyaa 3 - Title Track (feat. Pitbull)","Pitbull, Diljit Dosanjh, Tanishk Bagchi, Pritam, Neeraj Shridhar, Dhrruv Yogi, Sameer Anjaan","17","0","-5","IN","2024-11-11","75","False","230080","Bhool Bhulaiyaa 3 - Title Track (feat. Pitbull)","2024-10-16","0.859","0.844","5","-4.609","0","0.0645","0.0917","0.0","0.239","0.605","109.969","4"
"7eQl3Yqv35ioqUfveKHitE","Tum Se Hi","Pritam, Mohit Chauhan","18","1","5","IN","2024-11-11","75","False","321225","Jab We Met","2007-09-21","0.609","0.538","6","-7.842","1","0.0273","0.328","0.0","0.125","0.608","130.015","4"
"4Zx4I7eX7vuq7pHleVcINy","Khoobsurat (From ""Stree 2"")","Vishal Mishra, Sachin-Jigar, Amitabh Bhattacharya","19","1","31","IN","2024-11-11","58","False","244583","Khoobsurat (From ""Stree 2"")","2024-08-09","0.596","0.584","2","-6.191","1","0.0357","0.754","3.14e-06","0.0928","0.451","143.975","4"
"4wILHvb65fCykx1BuRlvwa","Tere Bina Na Guzara E","Josh Brar, Kinza Hashmi","20","-2","30","IN","2024-11-11","59","False","220800","Tere Bina Na Guzara E","2024-09-26","0.636","0.512","1","-9.404","1","0.0573","0.669","0.0","0.383","0.535","75.002","4"
"1eZefeDb8uOsjvcbl1fJrG","Naina (From ""Crew"")","Diljit Dosanjh, Badshah, Raj Ranjodh","21","0","-2","IN","2024-11-11","76","False","180000","Naina (From ""Crew"")","2024-03-05","0.84","0.715","0","-5.141","1","0.187","0.176","0.0","0.0935","0.542","96.98","4"
"1PALLCSlHwAI4upY3sMg8u","Jaana Samjho Na (From ""Bhool Bhulaiyaa 3"")","Aditya Rikhari, Tulsi Kumar, Lijo George-Dj Chetas","22","4","28","IN","2024-11-11","68","False","212108","Jaana Samjho Na (From ""Bhool Bhulaiyaa 3"")","2024-10-22","0.771","0.527","0","-7.601","1","0.0414","0.269","2.34e-06","0.108","0.558","99.981","4"
"3yHyiUDJdz02FZ6jfUbsmY","Satranga (From ""ANIMAL"")","Arijit Singh, Shreyas Puranik, Siddharth - Garima","23","-1","4","IN","2024-11-11","76","False","271169","Satranga (From ""ANIMAL"")","2023-10-27","0.273","0.405","0","-5.81","1","0.0298","0.735","0.0","0.189","0.534","89.48","3"
"1WaqQIJ0iENGWZ1QmYvYNK","Tauba Tauba (From ""Bad Newz"")","Karan Aujla","24","4","26","IN","2024-11-11","66","False","207157","Tauba Tauba (From ""Bad Newz"")","2024-07-02","0.676","0.745","8","-6.19","1","0.0503","0.329","4.36e-05","0.0998","0.842","95.102","4"
"0M0ANKNzmM4Odd7FNKghzW","Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Mitraz","25","11","4","IN","2024-11-11","75","False","171147","Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")","2024-01-19","0.763","0.587","8","-8.299","0","0.0381","0.358","6.03e-06","0.13","0.794","106.977","4"
"7yDHHVKLbvDmVw1XXhDDIO","Pehle Bhi Main","Vishal Mishra, Raj Shekhar","26","3","-1","IN","2024-11-11","76","False","250158","ANIMAL","2023-11-24","0.413","0.406","10","-10.23","0","0.0353","0.768","2.22e-06","0.107","0.281","76.944","4"
"0XRb6eZE4dBIJdqwf1Mixu","Suniyan Suniyan","Juss, MixSingh","27","-3","-3","IN","2024-11-11","76","False","197538","Suniyan Suniyan","2024-04-12","0.83","0.626","1","-6.637","1","0.034","0.688","1.23e-06","0.112","0.794","130.004","4"
"5ZjWYv5kOH1ywFmv5JjPNd","Mere Mehboob","Sachin-Jigar, Shilpa Rao, Sachet Tandon, Priya Saraiya","28","3","5","IN","2024-11-11","65","False","216054","Vicky Vidya Ka Woh Wala Video","2024-10-10","0.686","0.644","0","-4.921","0","0.0326","0.45","0.0","0.0682","0.908","125.017","4"
"1d5lpW3gUyq537iuyrb9Lf","Samjho Na","Aditya Rikhari","29","-2","7","IN","2024-11-11","73","False","172408","Samjho Na","2022-02-10","0.744","0.328","0","-12.535","1","0.231","0.681","0.0002","0.128","0.532","98.923","4"
"3WLJ7D5kh44K5eJ1NqZQ6W","Baarishein","Anuv Jain","30","-7","-4","IN","2024-11-11","75","False","207312","Baarishein","2018-01-12","0.476","0.124","2","-9.463","1","0.0443","0.927","0.0","0.0972","0.19","94.299","4"
"3zSSCPpLZ5Oc8nelhhGjKz","Tu hai kahan","AUR","31","-1","0","IN","2024-11-11","75","False","263184","Tu hai kahan","2023-10-16","0.708","0.356","1","-9.738","1","0.075","0.437","6.54e-05","0.112","0.569","83.679","4"
"6BGZePfo75ysi4IR2jlFR0","Tumhare Hi Rahenge Hum","Varun Jain, Shilpa Rao, Sachin-Jigar, Amitabh Bhattacharya","32","-7","18","IN","2024-11-11","56","False","230086","Stree 2 (Original Motion Picture Soundtrack)","2024-08-10","0.674","0.516","4","-8.494","1","0.0285","0.735","9.82e-06","0.0968","0.602","115.005","4"
"5npFBWhVs3VVlc0nY5xQMA","Tainu Khabar Nahi - From ""Munjya""","Sachin-Jigar, Arijit Singh","33","2","9","IN","2024-11-11","74","False","188166","Tainu Khabar Nahi (From ""Munjya"")","2024-05-31","0.588","0.595","9","-7.493","1","0.0488","0.777","0.0","0.153","0.594","90.013","4"
"5ZLkihi6DVsHwDL3B8ym1t","One Love","Shubh","34","3","-4","IN","2024-11-11","75","False","159222","One Love","2023-08-18","0.848","0.512","7","-7.757","1","0.118","0.284","0.00645","0.101","0.881","144.926","4"
"2GXXZFUxYg2LvG8SR0byOE","Jeena Jeena","Sachin-Jigar, Atif Aslam","35","3","11","IN","2024-11-11","74","False","228969","Badlapur (Original Motion Picture Soundtrack)","2014-12-09","0.682","0.344","5","-8.567","1","0.0281","0.789","0.0","0.121","0.548","104.984","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","36","6","14","IN","2024-11-11","99","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"5vNRhkKd0yEAg8suGBpjeY","APT.","ROSÉ, Bruno Mars","37","2","-5","IN","2024-11-11","97","False","169917","APT.","2024-10-18","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"2ceeTJAzKy295Fm0VsaXtE","Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel","38","-4","-3","IN","2024-11-11","75","False","264089","Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")","2024-02-02","0.612","0.595","10","-6.356","1","0.0331","0.68","1.11e-06","0.104","0.435","99.991","4"
"1WxzZoWBTmB68AtyA6ejBB","Haan Ke Haan","Sohail Sen, Monali Thakur, Kausar Munir","39","-6","11","IN","2024-11-11","74","False","204041","Maharaj","2024-06-24","0.617","0.479","8","-10.312","1","0.0349","0.558","0.0","0.285","0.615","129.901","3"
"2PvaburAUlhNHxVhw5lvOq","Humdard (From ""Ek Villain"")","Arijit Singh","40","0","10","IN","2024-11-11","72","False","260590","Ultimate Love Songs - Arijit Singh","2020-05-19","0.575","0.541","5","-6.45","1","0.0237","0.759","0.0","0.111","0.27","87.022","4"
"69Qzz3yyQSsA0T95jLDoPL","Dil Tu Jaan Tu","Gurnazar, Chet Singh","41","0","-3","IN","2024-11-11","75","False","237333","Dil Tu Jaan Tu","2024-06-11","0.822","0.449","0","-6.804","1","0.0336","0.28","1.26e-06","0.0981","0.382","90.023","4"
"5thVzD79BxlDTYy0LfHzvu","Zaroor","Aparshakti Khurana, Savi Kahlon","42","1","-8","IN","2024-11-11","75","False","175448","Zaroor","2024-05-28","0.809","0.228","5","-15.365","0","0.176","0.809","0.0","0.104","0.912","145.024","4"
"1r6GbBLdtUK1Vl1IHT14wP","Dekhha Tenu (From ""Mr. And Mrs. Mahi"")","Mohammad Faiz, Jaani","43","7","7","IN","2024-11-11","67","False","281511","Mr. And Mrs. Mahi (Original Motion Picture Soundtrack)","2024-05-24","0.369","0.45","10","-6.867","1","0.0485","0.729","0.0","0.201","0.477","83.237","4"
"3xMHXmedL5Rvfxmiar9Ryv","Chaleya","Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar","44","4","-7","IN","2024-11-11","72","False","200373","Jawan","2023-09-05","0.575","0.845","0","-5.28","1","0.0852","0.393","0.0107","0.131","0.439","95.047","4"
"5pPyvA03RKSJrAnnDcq0nh","Saibo","Sachin-Jigar, Shreya Ghoshal, Tochi Raina","45","5","5","IN","2024-11-11","68","False","195515","Shor in the City (Original Motion Picture Soundtrack [Deluxe Edition])","2011-01-01","0.62","0.426","2","-8.008","1","0.0279","0.721","1.09e-05","0.127","0.548","90.0","4"
"0MTdYgTZ25sLCO6kVnDoje","Aasa Kooda - From ""Think Indie""","Sai Abhyankkar, Sai Smriti","46","4","-5","IN","2024-11-11","75","False","215510","Aasa Kooda (From ""Think Indie"")","2024-06-13","0.675","0.537","5","-9.401","1","0.0352","0.48","0.00112","0.12","0.534","98.003","4"
"3ZGJhN4unVspOqpwGvUL2W","Lemonade","Diljit Dosanjh","47","0","1","IN","2024-11-11","73","False","166666","Drive Thru","2022-07-15","0.789","0.744","1","-7.245","1","0.0414","0.281","0.0","0.0763","0.783","143.998","4"
"5xlYVZxEwriP6hetG7QJw7","Old Money","AP Dhillon","48","-16","-20","IN","2024-11-11","69","False","128098","The Brownprint","2024-08-30","0.866","0.734","4","-3.328","0","0.0696","0.154","0.000307","0.175","0.183","93.01","4"
"5PUXKVVVQ74C3gl5vKy9Li","Heeriye (feat. Arijit Singh)","Jasleen Royal, Arijit Singh, Dulquer Salmaan","49","1","-9","IN","2024-11-11","76","False","194857","Heeriye (feat. Arijit Singh)","2023-07-25","0.728","0.494","6","-9.628","0","0.0256","0.516","0.00384","0.0759","0.558","105.007","4"
"36N5awamOX6XX5pQn3aFXZ","Soni Soni (From ""Ishq Vishk Rebound"")","Darshan Raval, Jonita Gandhi, Rochak Kohli, Gurpreet Saini","50","0","0","IN","2024-11-11","75","False","176875","Soni Soni (From ""Ishq Vishk Rebound"")","2024-05-24","0.803","0.694","8","-7.83","0","0.0527","0.551","0.000626","0.128","0.484","108.035","4"
"78FrkrO3KgizjXDObyFvzW","צ'יק צ'ק","Static","1","1","0","IL","2024-11-11","62","False","132380","צ'יק צ'ק","2024-09-04","0.813","0.813","11","-6.549","0","0.0564","0.412","4.27e-05","0.214","0.757","112.142","4"
"3CZdlwKHGTvfveatbfKD3q","תמיד אוהב אותי","ששון איפרם שאולוב","2","-1","1","IL","2024-11-11","63","False","172694","תמיד אוהב אותי","2024-09-17","0.713","0.761","0","-6.654","0","0.0531","0.508","0.0","0.189","0.517","137.979","4"
"1ChZJDdEU5tR4ZrLeuDh5u","לופ","Osher Cohen","3","0","-1","IL","2024-11-11","62","False","163213","לופ","2024-09-17","0.73","0.431","7","-8.795","0","0.0588","0.489","0.0","0.125","0.697","89.961","4"
"5nYFRLTLrqiETyy6LUPfhQ","מגדלים","סטילה, Ness","4","0","0","IL","2024-11-11","62","False","154615","מגדלים","2024-07-14","0.577","0.384","8","-12.851","0","0.15","0.698","1.96e-05","0.265","0.674","135.036","5"
"4L5Uj4Dt6rjFL0H7hl2qHF","עברנו הכל","Omer Adam","5","3","2","IL","2024-11-11","60","False","195238","עברנו הכל","2024-09-15","0.547","0.551","3","-5.823","1","0.054","0.338","0.0","0.173","0.597","76.433","4"
"3FihyZ7YA7vrNiSUfWww10","באמפרים","סטילה, Ness","6","-1","-1","IL","2024-11-11","61","False","147000","באמפרים","2024-05-28","0.845","0.658","10","-9.335","0","0.205","0.685","0.000806","0.145","0.856","138.042","4"
"34KzX8fwFPLchmOvYBDap0","אין אותי","Osher Cohen, Noa Kirel","7","0","1","IL","2024-11-11","62","False","208883","NEXT EPISODE","2024-07-21","0.813","0.544","8","-8.335","1","0.0564","0.287","0.000112","0.17","0.699","119.985","4"
"40i7ilG9ltStXi09E5m32E","בן אדם","אודיה","8","-2","-2","IL","2024-11-11","56","False","193278","ילדה של אמונה","2024-09-08","0.679","0.862","1","-6.262","0","0.0578","0.033","0.527","0.142","0.713","122.03","4"
"2plbrEY59IikOBgBGLjaoe","Die With A Smile","Lady Gaga, Bruno Mars","9","0","0","IL","2024-11-11","99","False","251667","Die With A Smile","2024-08-16","0.521","0.592","6","-7.777","0","0.0304","0.308","0.0","0.122","0.535","157.969","3"
"7AlqKFiOM5X7nJdtbwvsi6","דאמ","Jasmin Moallem","10","1","0","IL","2024-11-11","59","False","169322","דאמ","2024-08-14","0.794","0.581","7","-7.671","0","0.0868","0.245","6.72e-06","0.103","0.387","117.961","4"
"6qB33ch9RK0aoMfxfnlXa1","פלסטרים","Osher Cohen","11","-1","1","IL","2024-11-11","58","False","178236","פלסטרים","2024-04-21","0.516","0.229","2","-11.228","1","0.17","0.86","0.0","0.162","0.621","172.438","4"
"1hLd6flq2cPLvH2Xraimbu","תסביכים קשים","שירז אברהם","12","1","4","IL","2024-11-11","56","False","149610","תסביכים קשים","2024-07-14","0.81","0.438","1","-8.704","0","0.0706","0.772","0.0","0.381","0.692","154.025","4"
"77oczEZHFyfbx5GFlIrfNk","הטוב הרע ועודיה","אודיה, E-Z, ליעד מאיר","13","1","0","IL","2024-11-11","54","False","182482","ילדה של אמונה","2024-09-08","0.818","0.658","4","-5.972","0","0.291","0.5","5.77e-05","0.0911","0.488","145.054","4"
"4DKH1iLhp007TVLURYtmeC","מה יהיה מחר","Peer Tasi","14","3","0","IL","2024-11-11","57","False","188000","רדיו שטח 2","2024-05-26","0.706","0.63","9","-8.13","0","0.0291","0.0583","0.0","0.0777","0.763","123.99","4"
"7hBNxod1lDW2HKu9wlBUp5","עובד בכפר","אודיה","15","0","3","IL","2024-11-11","53","False","182439","ילדה של אמונה","2024-09-08","0.671","0.544","5","-5.73","0","0.0691","0.562","0.0","0.266","0.176","122.98","4"
"0D9A15ZzO3VzLIYqOfm6QB","אני חוזר","מ'","16","-4","-5","IL","2024-11-11","58","False","197687","לחזור הביתה","2024-04-24","0.304","0.476","1","-6.325","0","0.0351","0.614","0.0","0.0815","0.39","172.812","3"
"5vNRhkKd0yEAg8suGBpjeY","APT.","ROSÉ, Bruno Mars","17","-1","4","IL","2024-11-11","97","False","169917","APT.","2024-10-18","0.777","0.783","0","-4.477","0","0.26","0.0283","0.0","0.355","0.939","149.027","4"
"0Wr6wZgEP1npYg0vrsWPIZ","רוז","Peer Tasi","18","0","-1","IL","2024-11-11","58","False","224000","רדיו שטח 2","2024-05-26","0.524","0.537","5","-8.423","0","0.0276","0.206","0.000123","0.134","0.218","84.98","4"
"6JnLTSjPA96Dgg9VCDRf1r","למה את?","ילד.","19","4","5","IL","2024-11-11","51","False","193000","ילד.","2024-06-17","0.698","0.699","11","-6.22","0","0.117","0.117","0.0","0.318","0.649","98.17","4"
"6dOtVTDdiauQNBQEDOtlAB","BIRDS OF A FEATHER","Billie Eilish","20","1","2","IL","2024-11-11","97","False","210373","HIT ME HARD AND SOFT","2024-05-17","0.747","0.507","2","-10.171","1","0.0358","0.2","0.0608","0.117","0.438","104.978","4"
"4zXfQYhcSboWEOAwIQST9N","רק שלך","Omer Adam","21","-2","-1","IL","2024-11-11","58","False","234844","חמישה לילות","2024-03-21","0.614","0.47","7","-10.401","0","0.044","0.49","0.0","0.0856","0.291","124.13","4"
"0h8eZd7eqwZISaz9bkj1zV","מערב ראשון","Itay Levi","22","-2","-7","IL","2024-11-11","59","False","204078","מערב ראשון","2024-05-26","0.854","0.554","9","-6.412","0","0.0577","0.601","0.0","0.108","0.38","113.959","4"
"1Jx6aZyJR985kw8CWUZ15O","צמוד צמוד","Omer Adam, אודיה, ShrekDiMC","23","2","0","IL","2024-11-11","57","False","163464","צמוד צמוד","2024-04-16","0.82","0.627","10","-7.463","0","0.0881","0.0554","0.000818","0.108","0.589","116.043","4"
"3QaPy1KgI7nu9FJEQUgn6h","WILDFLOWER","Billie Eilish","24","10","5","IL","2024-11-11","92","False","261466","HIT ME HARD AND SOFT","2024-05-17","0.467","0.247","6","-12.002","0","0.0431","0.612","0.000271","0.17","0.126","148.101","4"
"2fewVF6oOGKux69rHGbPMq","צוחקת ובוכה","Eden Hason","25","-3","1","IL","2024-11-11","55","False","236190","צוחקת ובוכה","2024-01-30","0.661","0.429","4","-5.633","0","0.0324","0.83","0.0","0.15","0.278","125.92","4"
"2yPnlfwQ1AmhHauqQWDlWZ","מנגן ושר","Osher Cohen","26","0","-1","IL","2024-11-11","56","False","201080","THE LAST EPISODE","2024-02-08","0.551","0.633","5","-9.325","0","0.0402","0.391","0.0","0.0954","0.379","148.029","4"
"2eauhZzDelRWx1f3PmdaxU","חולה ירח","Itay Levi","27","1","-8","IL","2024-11-11","55","False","186500","חולה ירח","2024-05-26","0.749","0.737","1","-5.358","0","0.0501","0.583","3.08e-05","0.339","0.499","120.026","4"
"68kVzJf0STAv91tuLutuDr","שקיעות אדומות","Eden Hason","28","1","17","IL","2024-11-11","53","False","212963","אלבום 2","2021-12-01","0.585","0.394","6","-9.016","0","0.0321","0.676","0.0","0.119","0.345","84.018","4"
"3xkHsmpQCBMytMJNiDf3Ii","Beautiful Things","Benson Boone","29","2","1","IL","2024-11-11","88","False","180304","Fireworks & Rollerblades","2024-04-05","0.472","0.471","10","-5.692","1","0.0603","0.151","0.0","0.14","0.219","105.029","3"
"1jCAwxwhHIrtWzGeF6WfJ7","פחד אלוהים","Kfir Tsafrir","30","0","-3","IL","2024-11-11","54","False","169000","פחד אלוהים","2023-02-13","0.884","0.657","10","-5.933","0","0.0901","0.568","0.000277","0.0766","0.514","119.967","4"
"6Xg2Ir8Go9giAzRxW4Jaze","גיבורי על","Hatikva 6","31","-4","-3","IL","2024-11-11","54","False","187179","גיבורי על","2024-02-19","0.63","0.49","4","-10.274","0","0.125","0.733","0.0","0.131","0.507","99.877","4"
"74kYHwU43s49Y5AukKArWQ","משהו אמיתי בעיניים","ששון איפרם שאולוב","32","3","11","IL","2024-11-11","54","False","171280","משהו אמיתי בעיניים","2023-01-30","0.552","0.588","1","-8.669","0","0.0527","0.372","0.0","0.168","0.507","144.058","4"
"1D8HR389yohrWVZ1yHI2bc","היי בייב","Tuna","33","5","7","IL","2024-11-11","53","False","187901","מזרח פרוע","2021-12-17","0.648","0.776","2","-7.552","1","0.0401","0.00956","0.0","0.145","0.625","92.033","4"
"34aKXUhVdHGTzWOt85RjGq","אהבה","Osher Cohen","34","3","5","IL","2024-11-11","54","False","205205","Part II","2023-06-06","0.462","0.427","0","-10.983","0","0.0627","0.618","0.0","0.105","0.733","126.799","4"
"17phhZDn6oGtzMe56NuWvj","Lose Control","Teddy Swims","35","-2","-2","IL","2024-11-11","89","False","210688","I've Tried Everything But Therapy (Part 1)","2023-09-15","0.561","0.604","9","-4.409","1","0.0337","0.199","1.9e-05","0.104","0.242","159.92","3"
